,zcr,energy,energy_entropy,spectral_centroid,spectral_spread,spectral_entropy,spectral_flux,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,chroma_std,delta zcr,delta energy,delta energy_entropy,delta spectral_centroid,delta spectral_spread,delta spectral_entropy,delta spectral_flux,delta spectral_rolloff,delta mfcc_1,delta mfcc_2,delta mfcc_3,delta mfcc_4,delta mfcc_5,delta mfcc_6,delta mfcc_7,delta mfcc_8,delta mfcc_9,delta mfcc_10,delta mfcc_11,delta mfcc_12,delta mfcc_13,delta chroma_1,delta chroma_2,delta chroma_3,delta chroma_4,delta chroma_5,delta chroma_6,delta chroma_7,delta chroma_8,delta chroma_9,delta chroma_10,delta chroma_11,delta chroma_12,delta chroma_std,start_timestamp,end_timestamp,cut
0,0.02132486388384755,0.043557168784029036,0.04582577132486389,0.04310344827586207,0.045372050816696916,0.04627949183303085,0.04627949183303085,0.041742286751361164,0.039473684210526314,0.039927404718693285,0.0367513611615245,0.039473684210526314,0.034482758620689655,0.03130671506352087,0.034936479128856626,0.03720508166969147,0.039927404718693285,0.045372050816696916,0.03765880217785844,0.028130671506352088,0.03402903811252268,0.03765880217785844,0.036297640653357534,0.036297640653357534,0.03312159709618875,0.030852994555353903,0.03221415607985481,0.030852994555353903,0.03312159709618875,0.03539019963702359,0.038112522686025406,0.039927404718693285,0.03312159709618875,0.034936479128856626,0.03720508166969147,0.03720508166969147,0.04582577132486389,0.04219600725952813,0.039473684210526314,0.04083484573502722,0.03402903811252268,0.03856624319419238,0.04128856624319419,0.03539019963702359,0.03312159709618875,0.036297640653357534,0.03856624319419238,0.030852994555353903,0.027676950998185117,0.028584392014519056,0.032667876588021776,0.03765880217785844,0.03221415607985481,0.03130671506352087,0.03402903811252268,0.03357531760435572,0.03130671506352087,0.039473684210526314,0.03856624319419238,0.0249546279491833,0.023139745916515426,0.024047186932849365,0.028130671506352088,0.03539019963702359,0.03539019963702359,0.027676950998185117,0.022686025408348458,0.02132486388384755,0.0,0.05,0
1,0.023139745916515426,0.032667876588021776,0.036297640653357534,0.03312159709618875,0.027676950998185117,0.023139745916515426,0.023593466424682397,0.029945553539019964,0.052177858439201454,0.052177858439201454,0.030852994555353903,0.027676950998185117,0.02586206896551724,0.020871143375680582,0.019056261343012703,0.023593466424682397,0.0249546279491833,0.02676950998185118,0.03584392014519056,0.03584392014519056,0.030399274047186932,0.029945553539019964,0.02631578947368421,0.023139745916515426,0.023593466424682397,0.02041742286751361,0.03176043557168784,0.03720508166969147,0.02223230490018149,0.013157894736842105,0.018602540834845735,0.014972776769509982,0.007713248638838476,0.012250453720508167,0.009528130671506351,0.006352087114337568,0.007713248638838476,0.012250453720508167,0.014972776769509982,0.014065335753176044,0.012704174228675136,0.012704174228675136,0.010889292196007259,0.010435571687840291,0.010435571687840291,0.009528130671506351,0.011343012704174229,0.009981851179673321,0.007713248638838476,0.008620689655172414,0.013611615245009074,0.013157894736842105,0.017241379310344827,0.019509981851179675,0.017241379310344827,0.024500907441016333,0.02631578947368421,0.02041742286751361,0.017695099818511795,0.014065335753176044,0.013611615245009074,0.011796733212341199,0.014065335753176044,0.030852994555353903,0.045372050816696916,0.04900181488203267,0.039473684210526314,0.034936479128856626,0.025,0.07500000000000001,0
2,0.03176043557168784,0.028130671506352088,0.03221415607985481,0.02676950998185118,0.02722323049001815,0.02631578947368421,0.027676950998185117,0.03539019963702359,0.03130671506352087,0.030852994555353903,0.023593466424682397,0.019963702359346643,0.019963702359346643,0.02041742286751361,0.025408348457350273,0.019963702359346643,0.015426497277676952,0.017695099818511795,0.02041742286751361,0.019056261343012703,0.018148820326678767,0.02223230490018149,0.024500907441016333,0.024047186932849365,0.023139745916515426,0.024500907441016333,0.02631578947368421,0.023139745916515426,0.02041742286751361,0.02132486388384755,0.021778584392014518,0.02041742286751361,0.019509981851179675,0.019056261343012703,0.028130671506352088,0.04038112522686026,0.043557168784029036,0.04310344827586207,0.04446460980036298,0.04446460980036298,0.04219600725952813,0.041742286751361164,0.03312159709618875,0.02722323049001815,0.030399274047186932,0.027676950998185117,0.027676950998185117,0.024500907441016333,0.017241379310344827,0.019509981851179675,0.024500907441016333,0.02722323049001815,0.023593466424682397,0.024047186932849365,0.030852994555353903,0.027676950998185117,0.02223230490018149,0.022686025408348458,0.02722323049001815,0.027676950998185117,0.025408348457350273,0.025408348457350273,0.028130671506352088,0.02676950998185118,0.019509981851179675,0.019509981851179675,0.022686025408348458,0.020871143375680582,0.05,0.1,0
3,0.017241379310344827,0.02223230490018149,0.025408348457350273,0.02223230490018149,0.019963702359346643,0.02041742286751361,0.0249546279491833,0.02722323049001815,0.024047186932849365,0.025408348457350273,0.032667876588021776,0.03130671506352087,0.03221415607985481,0.03221415607985481,0.023139745916515426,0.020871143375680582,0.022686025408348458,0.02631578947368421,0.028130671506352088,0.02586206896551724,0.02132486388384755,0.02041742286751361,0.02132486388384755,0.02132486388384755,0.020871143375680582,0.018602540834845735,0.018602540834845735,0.017695099818511795,0.019509981851179675,0.023139745916515426,0.023139745916515426,0.02676950998185118,0.029491833030852996,0.025408348457350273,0.030399274047186932,0.034482758620689655,0.029038112522686024,0.02722323049001815,0.029491833030852996,0.030399274047186932,0.029038112522686024,0.028584392014519056,0.02676950998185118,0.028130671506352088,0.030399274047186932,0.03176043557168784,0.034936479128856626,0.03539019963702359,0.03765880217785844,0.03720508166969147,0.034482758620689655,0.03221415607985481,0.030399274047186932,0.027676950998185117,0.02631578947368421,0.029945553539019964,0.0249546279491833,0.021778584392014518,0.023139745916515426,0.021778584392014518,0.02223230490018149,0.019963702359346643,0.023139745916515426,0.02041742286751361,0.018602540834845735,0.024500907441016333,0.022686025408348458,0.019509981851179675,0.07500000000000001,0.125,0
4,0.019509981851179675,0.019963702359346643,0.01678765880217786,0.018602540834845735,0.019963702359346643,0.022686025408348458,0.024500907441016333,0.018148820326678767,0.017241379310344827,0.019056261343012703,0.02132486388384755,0.021778584392014518,0.024500907441016333,0.025408348457350273,0.024047186932849365,0.02631578947368421,0.02223230490018149,0.030852994555353903,0.029945553539019964,0.01678765880217786,0.02041742286751361,0.02223230490018149,0.023139745916515426,0.025408348457350273,0.02676950998185118,0.023593466424682397,0.019509981851179675,0.023139745916515426,0.02676950998185118,0.024500907441016333,0.024500907441016333,0.023593466424682397,0.020871143375680582,0.024500907441016333,0.02586206896551724,0.024047186932849365,0.023593466424682397,0.025408348457350273,0.029491833030852996,0.024047186932849365,0.019509981851179675,0.02586206896551724,0.0249546279491833,0.022686025408348458,0.0249546279491833,0.02676950998185118,0.02676950998185118,0.025408348457350273,0.02676950998185118,0.02631578947368421,0.023593466424682397,0.02676950998185118,0.03130671506352087,0.032667876588021776,0.03312159709618875,0.03176043557168784,0.029038112522686024,0.024047186932849365,0.025408348457350273,0.024500907441016333,0.022686025408348458,0.024047186932849365,0.019509981851179675,0.01678765880217786,0.015426497277676952,0.020871143375680582,0.02631578947368421,0.022686025408348458,0.1,0.15000000000000002,0
5,0.019509981851179675,0.018148820326678767,0.017241379310344827,0.017695099818511795,0.017695099818511795,0.017241379310344827,0.018148820326678767,0.015426497277676952,0.013611615245009074,0.02041742286751361,0.02223230490018149,0.019056261343012703,0.018602540834845735,0.015426497277676952,0.013611615245009074,0.015426497277676952,0.014519056261343012,0.014972776769509982,0.015426497277676952,0.012704174228675136,0.017695099818511795,0.025408348457350273,0.020871143375680582,0.018602540834845735,0.023593466424682397,0.025408348457350273,0.02586206896551724,0.02676950998185118,0.021778584392014518,0.018148820326678767,0.023593466424682397,0.022686025408348458,0.024047186932849365,0.023593466424682397,0.021778584392014518,0.02223230490018149,0.0249546279491833,0.02676950998185118,0.021778584392014518,0.019963702359346643,0.02223230490018149,0.023593466424682397,0.02223230490018149,0.020871143375680582,0.020871143375680582,0.02586206896551724,0.028130671506352088,0.024047186932849365,0.022686025408348458,0.022686025408348458,0.02132486388384755,0.020871143375680582,0.024047186932849365,0.03720508166969147,0.043557168784029036,0.03856624319419238,0.03176043557168784,0.032667876588021776,0.032667876588021776,0.03176043557168784,0.03312159709618875,0.03221415607985481,0.039927404718693285,0.04310344827586207,0.047186932849364795,0.0499092558983666,0.04038112522686026,0.02676950998185118,0.125,0.175,0
6,0.0249546279491833,0.032667876588021776,0.03176043557168784,0.020871143375680582,0.011343012704174229,0.021778584392014518,0.03221415607985481,0.02586206896551724,0.014972776769509982,0.013611615245009074,0.019963702359346643,0.019963702359346643,0.015426497277676952,0.013611615245009074,0.014519056261343012,0.019056261343012703,0.028584392014519056,0.03584392014519056,0.03357531760435572,0.029038112522686024,0.020871143375680582,0.020871143375680582,0.024500907441016333,0.019963702359346643,0.022686025408348458,0.023593466424682397,0.02041742286751361,0.01678765880217786,0.016333938294010888,0.019963702359346643,0.016333938294010888,0.012704174228675136,0.014972776769509982,0.017695099818511795,0.023139745916515426,0.02041742286751361,0.020871143375680582,0.029945553539019964,0.03176043557168784,0.029491833030852996,0.03221415607985481,0.034936479128856626,0.03539019963702359,0.04310344827586207,0.03856624319419238,0.02676950998185118,0.03130671506352087,0.039473684210526314,0.028130671506352088,0.014065335753176044,0.02132486388384755,0.028130671506352088,0.023593466424682397,0.022686025408348458,0.02722323049001815,0.0367513611615245,0.047186932849364795,0.04401088929219601,0.03402903811252268,0.02722323049001815,0.019056261343012703,0.014065335753176044,0.013611615245009074,0.01678765880217786,0.02041742286751361,0.019056261343012703,0.016333938294010888,0.015426497277676952,0.15000000000000002,0.2,0
7,0.02132486388384755,0.02223230490018149,0.016333938294010888,0.014519056261343012,0.013611615245009074,0.017695099818511795,0.02132486388384755,0.019963702359346643,0.020871143375680582,0.02132486388384755,0.019509981851179675,0.016333938294010888,0.011796733212341199,0.009074410163339383,0.012250453720508167,0.013157894736842105,0.012704174228675136,0.017241379310344827,0.019963702359346643,0.018602540834845735,0.01678765880217786,0.019056261343012703,0.022686025408348458,0.02676950998185118,0.02631578947368421,0.020871143375680582,0.019963702359346643,0.017241379310344827,0.013611615245009074,0.014972776769509982,0.016333938294010888,0.017695099818511795,0.02132486388384755,0.019963702359346643,0.016333938294010888,0.018148820326678767,0.017695099818511795,0.018602540834845735,0.019056261343012703,0.017695099818511795,0.017695099818511795,0.017241379310344827,0.015426497277676952,0.017241379310344827,0.025408348457350273,0.02223230490018149,0.01678765880217786,0.02041742286751361,0.02223230490018149,0.02676950998185118,0.03765880217785844,0.034482758620689655,0.02631578947368421,0.02722323049001815,0.023593466424682397,0.02132486388384755,0.021778584392014518,0.028130671506352088,0.03221415607985481,0.02676950998185118,0.02223230490018149,0.02132486388384755,0.02132486388384755,0.022686025408348458,0.02722323049001815,0.02676950998185118,0.025408348457350273,0.02631578947368421,0.17500000000000002,0.22500000000000003,0
8,0.0249546279491833,0.024500907441016333,0.03130671506352087,0.03856624319419238,0.041742286751361164,0.04083484573502722,0.036297640653357534,0.036297640653357534,0.03584392014519056,0.04128856624319419,0.0426497277676951,0.034936479128856626,0.03312159709618875,0.03402903811252268,0.034936479128856626,0.03357531760435572,0.03221415607985481,0.034936479128856626,0.03357531760435572,0.03130671506352087,0.034936479128856626,0.02722323049001815,0.019963702359346643,0.028584392014519056,0.030399274047186932,0.021778584392014518,0.019056261343012703,0.020871143375680582,0.0249546279491833,0.028584392014519056,0.020871143375680582,0.018148820326678767,0.02586206896551724,0.02631578947368421,0.02041742286751361,0.018148820326678767,0.021778584392014518,0.02722323049001815,0.028130671506352088,0.022686025408348458,0.019056261343012703,0.019056261343012703,0.0249546279491833,0.02586206896551724,0.022686025408348458,0.024500907441016333,0.023593466424682397,0.023593466424682397,0.022686025408348458,0.0249546279491833,0.030852994555353903,0.034936479128856626,0.036297640653357534,0.034936479128856626,0.0367513611615245,0.03357531760435572,0.028130671506352088,0.02631578947368421,0.029491833030852996,0.03221415607985481,0.03176043557168784,0.030852994555353903,0.028584392014519056,0.025408348457350273,0.020871143375680582,0.019963702359346643,0.023593466424682397,0.02722323049001815,0.2,0.25,0
9,0.029491833030852996,0.029491833030852996,0.02586206896551724,0.029038112522686024,0.03402903811252268,0.028584392014519056,0.028130671506352088,0.032667876588021776,0.02722323049001815,0.024500907441016333,0.023593466424682397,0.02041742286751361,0.023593466424682397,0.024500907441016333,0.023139745916515426,0.029038112522686024,0.03176043557168784,0.02586206896551724,0.022686025408348458,0.018602540834845735,0.017241379310344827,0.019963702359346643,0.023139745916515426,0.03221415607985481,0.03765880217785844,0.0367513611615245,0.036297640653357534,0.03402903811252268,0.03221415607985481,0.032667876588021776,0.03357531760435572,0.034482758620689655,0.03176043557168784,0.02676950998185118,0.02676950998185118,0.024500907441016333,0.022686025408348458,0.02722323049001815,0.032667876588021776,0.03584392014519056,0.03539019963702359,0.03402903811252268,0.03176043557168784,0.032667876588021776,0.03402903811252268,0.030399274047186932,0.023593466424682397,0.021778584392014518,0.023593466424682397,0.023593466424682397,0.029491833030852996,0.030852994555353903,0.027676950998185117,0.024047186932849365,0.028584392014519056,0.030852994555353903,0.023593466424682397,0.024500907441016333,0.029945553539019964,0.03539019963702359,0.0367513611615245,0.034482758620689655,0.034936479128856626,0.03584392014519056,0.03584392014519056,0.03584392014519056,0.027676950998185117,0.023593466424682397,0.225,0.275,0
